age,allergy_peanut,allergy_cashew,login_30d,view_cashew_30d,view_peanut_30d,click_rec_cashew_30d,click_rec_peanut_30d,purchase_cashew_90d,purchase_peanut_90d,days_since_last_purchase,days_since_last_active,label_confidence,gender_female,gender_male,activity_high,activity_low,activity_moderate,goal_energy,goal_healthy,goal_snack,source_general,source_history,source_questionnaire
25,0,0,3,3,3,0,0,0,1,17,4,0.699,True,False,False,False,True,False,True,False,False,False,True
24,0,1,3,7,5,0,0,0,0,30,0,0.85,True,False,False,False,True,True,False,False,False,True,False
25,0,0,8,9,11,3,4,1,0,20,0,0.888,False,True,True,False,False,True,False,False,True,False,False
36,0,0,8,7,9,2,1,0,0,38,0,0.567,False,True,True,False,False,False,True,False,False,False,True
21,0,0,2,0,5,1,3,0,1,37,6,0.734,True,False,False,False,True,False,False,True,False,True,False
17,0,0,5,2,9,2,5,2,0,27,17,0.706,True,False,False,False,True,False,False,True,False,True,False
43,0,0,4,4,0,3,0,2,1,45,4,0.682,False,True,False,False,True,False,True,False,True,False,False
21,0,0,4,8,11,4,6,0,0,34,12,0.67,False,True,False,True,False,False,True,False,False,True,False
34,0,0,8,4,7,0,3,2,0,22,1,0.698,False,True,True,False,False,False,True,False,False,False,True
33,0,0,5,5,6,0,2,1,2,26,6,0.727,False,True,False,False,True,True,False,False,False,True,False
29,0,0,6,6,10,2,5,0,3,35,3,0.757,True,False,False,False,True,True,False,False,True,False,False
28,0,0,4,6,0,0,2,2,2,42,0,0.653,False,True,False,False,True,False,True,False,False,True,False
40,0,0,5,7,10,3,1,0,2,5,16,0.853,True,False,False,False,True,True,False,False,False,False,True
17,0,1,8,5,7,0,5,0,1,30,0,0.85,False,True,False,True,False,True,False,False,False,True,False
33,0,0,3,7,10,2,0,2,2,39,5,0.764,False,True,False,True,False,False,True,False,False,False,True
24,0,0,5,7,6,2,3,2,0,31,4,0.847,True,False,False,False,True,False,True,False,False,True,False
17,0,0,3,12,2,4,3,0,1,45,5,0.72,True,False,False,True,False,False,True,False,False,True,False
24,0,0,6,8,8,1,3,0,0,0,14,0.7,False,True,True,False,False,False,True,False,True,False,False
17,0,0,6,7,6,1,2,0,1,36,0,0.875,True,False,False,True,False,True,False,False,True,False,False
17,0,0,12,8,6,1,0,0,0,65,3,0.781,True,False,True,False,False,False,False,True,False,False,True
42,0,0,5,9,11,2,2,3,1,27,3,0.633,True,False,False,False,True,True,False,False,False,False,True
31,0,0,3,8,11,4,5,2,4,25,6,0.753,False,True,False,True,False,True,False,False,True,False,False
34,0,0,3,2,2,1,2,0,0,35,10,0.797,True,False,False,True,False,False,False,True,False,False,True
29,1,0,5,10,1,5,0,1,2,40,5,0.85,True,False,False,False,True,False,False,True,False,True,False
30,0,0,3,11,3,0,1,3,0,34,14,0.806,True,False,False,False,True,False,True,False,False,False,True
34,0,0,1,2,3,0,0,3,1,38,0,0.715,False,True,False,True,False,False,False,True,False,False,True
24,0,0,8,12,1,6,0,0,0,40,0,0.735,False,True,True,False,False,False,True,False,False,False,True
17,0,0,5,12,8,3,0,0,0,44,2,0.845,False,True,False,True,False,False,False,True,False,True,False
18,1,0,7,9,10,3,3,0,1,42,14,0.85,False,True,True,False,False,False,False,True,False,True,False
43,0,0,6,7,6,2,4,0,0,23,6,0.818,False,True,False,False,True,True,False,False,False,True,False
24,0,0,5,3,9,0,0,0,0,45,5,0.649,False,True,False,False,True,True,False,False,False,True,False
25,0,0,6,12,6,2,1,0,0,54,2,0.729,False,True,True,False,False,False,True,False,False,True,False
26,0,0,5,4,11,3,1,0,0,8,4,0.645,True,False,False,True,False,True,False,False,False,True,False
26,0,0,3,5,10,2,5,0,2,17,0,0.665,True,False,False,False,True,False,True,False,False,False,True
42,0,0,4,7,16,2,3,0,0,50,6,0.773,True,False,True,False,False,True,False,False,False,True,False
25,0,0,3,3,0,1,0,2,0,46,16,0.74,True,False,False,True,False,False,False,True,False,False,True
30,0,0,6,8,9,1,1,1,0,12,18,0.723,True,False,False,False,True,False,True,False,False,False,True
19,0,0,3,4,7,1,2,1,0,10,4,0.627,False,True,False,True,False,True,False,False,False,False,True
17,0,0,10,5,6,3,4,1,2,43,10,0.69,False,True,False,False,True,False,False,True,False,True,False
28,0,0,6,3,9,1,1,0,0,25,3,0.825,False,True,True,False,False,False,False,True,False,True,False
43,0,0,0,11,4,4,0,2,2,44,14,0.839,True,False,False,True,False,True,False,False,True,False,False
30,0,0,0,3,2,0,0,0,0,23,9,0.562,True,False,False,True,False,False,False,True,True,False,False
23,0,0,3,5,7,2,4,0,0,44,2,0.778,True,False,False,False,True,False,True,False,False,False,True
39,0,0,4,8,12,0,2,0,0,36,7,0.554,True,False,False,False,True,False,True,False,False,False,True
30,0,0,5,8,2,1,2,1,0,61,10,0.815,True,False,False,False,True,False,True,False,False,False,True
22,0,0,8,8,6,2,2,1,1,46,6,0.786,False,True,True,False,False,True,False,False,False,True,False
37,0,0,5,6,4,1,3,0,0,23,10,0.789,False,True,False,True,False,True,False,False,False,True,False
45,0,0,7,2,10,0,1,3,0,14,5,0.792,False,True,False,False,True,True,False,False,False,False,True
38,0,0,5,10,10,5,4,1,1,30,0,0.744,False,True,False,False,True,False,True,False,False,False,True
37,0,0,5,3,7,0,0,4,0,15,2,0.692,True,False,True,False,False,False,False,True,False,False,True
19,0,0,7,0,5,2,3,0,3,28,2,0.795,True,False,True,False,False,False,False,True,False,True,False
27,0,0,3,7,8,5,0,1,0,24,8,0.699,False,True,False,False,True,True,False,False,True,False,False
17,0,0,6,4,2,0,0,3,0,56,2,0.95,False,True,False,False,True,False,False,True,False,True,False
35,0,0,7,7,2,3,0,1,0,6,4,0.637,True,False,True,False,False,False,False,True,False,False,True
20,0,0,9,6,7,6,3,3,0,54,7,0.703,False,True,True,False,False,False,True,False,True,False,False
17,0,0,2,6,4,0,0,0,1,16,5,0.703,True,False,False,True,False,False,False,True,True,False,False
28,0,0,6,7,7,2,3,0,1,20,7,0.745,True,False,False,False,True,True,False,False,False,False,True
27,0,0,8,9,3,4,0,2,1,57,4,0.897,False,True,False,False,True,False,False,True,False,False,True
32,0,0,7,8,6,2,5,1,1,75,13,0.688,False,True,False,False,True,True,False,False,False,False,True
23,0,0,0,10,9,0,1,1,0,57,13,0.806,True,False,False,True,False,True,False,False,False,False,True
41,0,0,2,8,5,1,5,0,0,41,5,0.599,False,True,False,True,False,False,True,False,False,False,True
30,0,0,2,11,10,3,3,0,0,44,5,0.857,False,True,False,False,True,True,False,False,False,True,False
18,0,0,5,4,7,0,2,0,2,32,10,0.704,True,False,False,True,False,False,True,False,False,True,False
38,0,0,7,1,5,2,2,2,0,58,6,0.711,True,False,True,False,False,False,True,False,True,False,False
22,0,0,1,8,4,2,0,0,1,11,3,0.703,False,True,False,True,False,False,False,True,False,False,True
37,1,0,5,10,10,5,5,1,1,54,0,0.85,False,True,False,False,True,True,False,False,False,False,True
28,0,0,7,9,3,3,2,0,0,20,13,0.753,True,False,False,True,False,False,False,True,True,False,False
36,0,0,7,0,7,0,0,0,0,34,4,0.7,False,True,False,False,True,False,True,False,False,False,True
17,0,0,8,7,2,0,0,0,0,49,6,0.615,True,False,True,False,False,True,False,False,False,False,True
35,0,0,3,4,10,5,3,0,0,34,19,0.66,False,True,False,False,True,True,False,False,False,False,True
25,0,0,6,6,15,2,2,0,3,11,2,0.677,True,False,False,False,True,False,False,True,False,False,True
42,0,0,1,5,8,0,1,0,0,41,19,0.701,True,False,False,True,False,False,True,False,False,False,True
33,0,0,6,10,10,4,2,0,1,41,2,0.811,True,False,True,False,False,True,False,False,False,True,False
17,1,0,5,9,8,4,1,0,0,54,11,0.85,False,True,False,False,True,False,True,False,False,False,True
43,1,0,1,2,11,2,5,0,1,47,3,0.85,True,False,False,True,False,False,False,True,False,True,False
45,0,1,5,8,8,2,4,0,4,33,9,0.85,True,False,True,False,False,True,False,False,False,True,False
20,0,0,4,6,7,3,2,1,0,3,5,0.585,False,True,False,False,True,False,False,True,False,False,True
40,0,0,1,5,5,2,4,2,2,10,5,0.764,True,False,False,True,False,True,False,False,True,False,False
17,0,0,2,5,9,3,4,0,4,37,8,0.874,False,True,False,False,True,True,False,False,False,False,True
29,0,0,3,11,1,1,4,1,0,34,2,0.75,False,True,False,True,False,False,True,False,True,False,False
26,0,0,4,5,6,0,4,0,0,49,1,0.696,False,True,False,False,True,False,False,True,False,True,False
41,0,0,6,8,4,3,5,0,3,41,7,0.632,False,True,True,False,False,False,True,False,False,False,True
25,0,0,7,9,6,2,2,0,1,26,19,0.683,False,True,True,False,False,False,True,False,False,False,True
38,0,0,10,4,8,0,4,0,0,22,3,0.737,True,False,True,False,False,False,False,True,False,False,True
41,0,0,3,9,3,2,0,0,0,51,13,0.789,False,True,False,False,True,False,True,False,False,False,True
39,1,0,8,8,8,5,5,2,0,25,0,0.85,True,False,False,False,True,True,False,False,False,True,False
36,1,0,2,3,4,0,1,1,1,23,0,0.85,True,False,False,False,True,False,False,True,False,False,True
43,0,0,4,6,10,2,1,0,3,44,9,0.699,False,True,False,False,True,False,False,True,False,False,True
44,0,0,3,9,5,3,2,2,1,40,11,0.923,True,False,False,True,False,False,False,True,False,False,True
26,0,0,4,6,0,1,0,2,0,55,0,0.596,True,False,True,False,False,False,False,True,False,False,True
33,0,0,8,8,10,3,3,1,0,28,0,0.662,False,True,True,False,False,False,False,True,False,False,True
43,0,0,1,8,8,4,5,2,3,59,15,0.782,True,False,False,True,False,False,True,False,False,False,True
17,0,0,9,3,8,3,7,2,0,12,17,0.639,True,False,True,False,False,False,False,True,False,True,False
27,1,0,2,11,7,2,4,1,3,36,7,0.85,False,True,False,False,True,False,True,False,True,False,False
34,0,0,6,8,6,0,1,1,1,19,7,0.649,True,False,False,False,True,True,False,False,False,False,True
31,0,0,7,1,10,1,4,0,0,52,6,0.95,False,True,True,False,False,True,False,False,False,False,True
34,0,0,5,11,12,4,2,1,2,36,18,0.716,True,False,False,False,True,True,False,False,False,False,True
37,0,0,8,3,14,2,3,1,1,31,15,0.682,True,False,False,False,True,True,False,False,False,False,True
30,1,0,5,5,12,0,5,0,1,35,3,0.85,True,False,False,False,True,True,False,False,False,False,True
44,0,0,7,7,10,0,4,0,0,64,11,0.717,False,True,False,False,True,True,False,False,False,False,True
28,1,0,0,5,7,3,2,2,0,35,3,0.85,True,False,False,True,False,True,False,False,True,False,False
17,0,0,11,9,7,2,3,0,1,35,8,0.62,True,False,True,False,False,False,True,False,False,True,False
43,0,0,8,5,7,1,3,0,0,30,16,0.818,True,False,False,False,True,False,True,False,False,True,False
31,0,0,8,3,3,0,1,0,1,9,14,0.75,False,True,False,False,True,False,False,True,False,True,False
41,0,0,7,13,8,4,0,3,0,9,3,0.666,True,False,True,False,False,True,False,False,False,True,False
17,0,0,6,7,9,1,3,1,1,64,9,0.721,False,True,False,False,True,False,True,False,False,False,True
36,0,0,11,12,10,1,1,0,1,54,14,0.639,False,True,True,False,False,False,True,False,False,False,True
44,0,0,4,4,3,0,1,0,0,70,8,0.553,False,True,False,True,False,False,False,True,False,True,False
21,0,0,6,12,5,0,0,1,0,34,3,0.882,True,False,False,False,True,False,True,False,False,True,False
19,0,0,1,0,7,2,2,0,0,50,14,0.679,True,False,False,True,False,False,False,True,False,True,False
35,0,0,5,9,8,3,1,0,0,61,13,0.784,True,False,False,True,False,False,True,False,False,False,True
23,0,0,8,6,5,0,0,0,0,32,7,0.786,False,True,True,False,False,False,True,False,False,False,True
36,0,0,3,12,16,3,5,2,0,51,4,0.61,True,False,True,False,False,True,False,False,False,True,False
41,0,0,4,0,9,0,5,1,3,49,0,0.556,False,True,False,False,True,False,True,False,False,False,True
41,0,0,0,6,7,1,1,0,0,20,6,0.683,True,False,False,True,False,False,True,False,False,False,True
36,0,0,4,10,9,3,2,0,0,27,3,0.695,True,False,False,True,False,False,False,True,False,False,True
22,0,0,3,3,6,1,0,0,0,42,5,0.8,False,True,False,True,False,False,False,True,True,False,False
22,1,0,5,3,3,3,3,0,0,24,3,0.85,True,False,False,False,True,True,False,False,False,False,True
40,0,0,6,7,4,3,2,1,0,31,14,0.746,False,True,True,False,False,False,True,False,False,True,False
40,0,1,5,3,10,2,1,0,0,24,5,0.85,True,False,False,False,True,False,False,True,True,False,False
18,0,0,2,0,3,4,4,0,0,40,9,0.935,False,True,False,False,True,False,True,False,False,False,True
20,0,0,6,7,7,3,2,1,2,6,2,0.755,True,False,False,False,True,False,True,False,False,False,True
31,0,0,3,2,7,0,1,1,1,49,4,0.684,True,False,False,True,False,True,False,False,False,True,False
24,0,0,3,1,13,0,2,0,2,50,1,0.711,True,False,False,False,True,True,False,False,False,False,True
35,0,0,1,4,11,0,3,0,0,63,11,0.95,True,False,False,False,True,True,False,False,False,True,False
35,0,0,3,8,2,0,0,0,0,26,8,0.702,False,True,False,False,True,True,False,False,False,True,False
33,0,0,6,10,2,3,0,0,2,9,0,0.648,True,False,False,False,True,False,True,False,False,False,True
35,1,0,9,7,9,4,2,0,0,47,3,0.85,False,True,False,False,True,False,False,True,False,True,False
35,0,1,3,6,8,4,2,1,0,25,1,0.85,False,True,False,False,True,False,True,False,False,False,True
44,0,0,8,8,7,2,2,1,0,66,7,0.79,False,True,True,False,False,False,True,False,False,False,True
40,0,0,3,9,9,3,2,0,0,13,15,0.694,False,True,False,False,True,True,False,False,False,False,True
20,0,1,4,10,9,4,0,1,0,35,0,0.85,True,False,False,False,True,False,False,True,False,False,True
25,0,0,8,8,8,3,3,1,0,18,6,0.669,True,False,True,False,False,False,True,False,False,False,True
42,0,0,7,5,4,1,2,0,4,35,13,0.861,True,False,True,False,False,False,False,True,False,False,True
23,0,0,9,0,6,1,2,2,2,39,20,0.582,True,False,False,False,True,False,False,True,False,False,True
18,0,0,9,7,16,2,7,1,3,45,8,0.95,True,False,True,False,False,True,False,False,False,True,False
30,0,0,7,8,5,4,3,1,2,38,0,0.823,False,True,False,False,True,False,True,False,True,False,False
22,0,1,4,10,8,4,2,0,1,54,9,0.85,False,True,False,False,True,False,False,True,False,True,False
21,0,0,4,9,8,5,3,1,0,36,6,0.755,False,True,False,False,True,True,False,False,True,False,False
28,0,0,2,6,8,2,5,2,3,59,16,0.704,False,True,False,True,False,False,True,False,False,True,False
19,0,0,3,13,8,3,3,0,1,42,1,0.774,False,True,False,True,False,True,False,False,False,False,True
27,0,0,0,7,11,0,4,0,0,72,0,0.884,True,False,False,True,False,True,False,False,True,False,False
35,0,0,7,9,7,1,2,3,0,20,3,0.768,True,False,False,False,True,False,True,False,False,True,False
43,0,0,4,8,9,3,3,0,3,47,8,0.649,True,False,False,False,True,True,False,False,False,False,True
31,0,0,5,8,4,3,1,0,0,46,10,0.783,False,True,False,True,False,False,True,False,False,False,True
39,0,0,7,1,2,1,1,0,1,39,0,0.654,False,True,False,True,False,False,False,True,True,False,False
21,0,0,6,10,4,0,0,0,0,25,2,0.738,True,False,False,False,True,False,True,False,False,True,False
24,0,0,7,9,11,3,6,0,0,55,7,0.846,False,True,False,False,True,True,False,False,True,False,False
23,0,0,5,6,3,0,0,0,0,63,0,0.817,True,False,False,True,False,True,False,False,False,False,True
42,0,0,3,7,10,4,2,0,0,59,4,0.719,True,False,False,False,True,False,False,True,False,False,True
39,1,0,3,4,6,1,0,2,0,0,5,0.85,False,True,False,False,True,False,True,False,False,False,True
25,0,0,5,6,6,0,4,0,0,41,4,0.645,False,True,False,True,False,False,False,True,False,False,True
32,0,0,4,4,4,0,2,0,1,43,0,0.732,False,True,False,False,True,False,True,False,False,False,True
26,0,0,8,13,7,3,0,0,0,68,5,0.8,True,False,True,False,False,True,False,False,False,False,True
27,0,0,4,6,5,3,0,0,1,22,3,0.709,True,False,False,True,False,False,True,False,False,True,False
37,0,0,7,3,1,0,3,0,0,8,2,0.643,True,False,False,False,True,False,True,False,False,True,False
18,0,0,0,6,7,5,0,0,0,40,7,0.863,True,False,False,True,False,False,True,False,False,False,True
20,0,0,3,4,8,2,4,1,0,33,0,0.804,False,True,False,True,False,False,False,True,False,False,True
40,0,0,7,7,11,3,6,0,0,25,15,0.671,False,True,True,False,False,True,False,False,False,True,False
39,0,0,9,3,10,1,4,0,0,42,9,0.859,True,False,True,False,False,True,False,False,False,False,True
20,0,1,6,11,16,4,3,1,1,46,15,0.85,True,False,False,False,True,True,False,False,False,False,True
45,0,0,7,9,6,4,5,1,3,18,6,0.937,True,False,False,False,True,True,False,False,False,True,False
25,0,0,5,13,4,5,2,1,1,66,10,0.692,False,True,False,False,True,False,True,False,False,True,False
24,0,0,2,5,8,1,2,2,0,33,0,0.71,False,True,False,False,True,False,True,False,False,False,True
32,0,0,2,3,11,0,3,0,0,39,1,0.655,False,True,False,False,True,True,False,False,False,False,True
22,0,0,5,6,11,3,1,0,0,7,4,0.695,False,True,False,False,True,True,False,False,False,True,False
21,0,0,7,8,9,1,3,0,3,37,7,0.621,False,True,False,False,True,False,True,False,False,False,True
35,0,0,2,7,6,1,0,0,0,48,9,0.673,True,False,False,False,True,True,False,False,False,False,True
41,0,0,7,5,4,5,2,0,0,58,8,0.677,True,False,False,False,True,False,False,True,False,False,True
22,0,0,8,2,6,0,2,1,0,34,15,0.757,False,True,True,False,False,False,False,True,False,True,False
37,0,0,2,1,1,3,0,0,0,30,12,0.633,False,True,False,False,True,False,False,True,False,False,True
23,0,0,3,9,11,0,4,2,0,24,3,0.708,True,False,False,True,False,False,True,False,False,False,True
36,0,0,7,5,13,5,1,1,2,37,0,0.754,True,False,True,False,False,True,False,False,False,False,True
44,0,0,4,6,6,0,1,0,1,54,9,0.628,False,True,False,True,False,True,False,False,False,False,True
21,0,0,5,5,2,0,0,0,0,42,0,0.682,True,False,False,True,False,False,True,False,False,True,False
32,0,0,6,10,7,5,5,0,3,30,13,0.894,False,True,False,False,True,False,True,False,False,False,True
45,0,0,7,7,9,3,3,1,0,6,12,0.77,False,True,True,False,False,False,True,False,False,False,True
18,0,0,7,5,0,2,0,1,0,47,8,0.689,False,True,False,False,True,False,True,False,False,False,True
25,0,0,7,4,5,3,1,0,2,18,0,0.765,True,False,True,False,False,False,True,False,False,True,False
20,0,0,7,10,11,4,0,1,0,58,13,0.761,False,True,False,False,True,True,False,False,False,False,True
25,0,0,6,8,12,0,5,0,0,37,6,0.799,False,True,True,False,False,True,False,False,True,False,False
36,0,0,5,5,4,0,1,1,0,51,1,0.851,True,False,False,False,True,True,False,False,False,True,False
23,0,0,2,4,6,6,3,0,0,38,3,0.827,False,True,False,True,False,False,False,True,False,False,True
40,0,0,4,12,6,2,1,0,0,37,3,0.679,False,True,True,False,False,False,True,False,False,False,True
29,0,0,2,5,6,0,1,1,0,40,14,0.739,False,True,False,False,True,False,True,False,False,False,True
37,0,0,6,7,3,3,0,0,0,44,0,0.735,True,False,True,False,False,False,True,False,False,False,True
40,0,0,1,8,9,4,2,2,1,37,8,0.81,True,False,False,True,False,False,True,False,False,True,False
44,0,0,10,6,6,3,4,3,1,0,9,0.878,True,False,True,False,False,True,False,False,False,False,True
37,0,0,6,6,6,0,0,0,2,20,9,0.886,False,True,False,False,True,True,False,False,False,False,True
20,0,0,4,5,3,3,3,0,0,14,7,0.746,False,True,False,False,True,False,True,False,False,False,True
38,0,0,5,5,4,2,1,0,1,35,12,0.603,True,False,False,False,True,False,True,False,False,False,True
21,0,0,6,2,6,1,3,1,2,42,2,0.87,False,True,True,False,False,True,False,False,False,True,False
23,0,0,2,10,8,4,0,1,0,47,4,0.695,False,True,False,False,True,False,False,True,False,False,True
44,0,0,2,11,11,4,4,1,0,24,6,0.693,True,False,False,False,True,False,False,True,True,False,False
37,0,0,4,6,3,3,3,0,2,51,3,0.702,False,True,True,False,False,False,True,False,False,False,True
20,0,1,5,9,12,7,1,0,1,56,0,0.85,True,False,True,False,False,False,True,False,True,False,False
17,0,1,3,8,8,2,0,1,1,57,2,0.85,False,True,False,True,False,False,True,False,False,False,True
41,1,0,3,3,5,1,0,1,1,25,18,0.85,False,True,False,True,False,False,False,True,False,True,False
21,0,0,7,7,7,5,0,0,0,18,14,0.618,True,False,False,False,True,True,False,False,False,True,False
21,0,0,7,9,6,0,6,0,2,27,0,0.686,False,True,True,False,False,False,True,False,False,True,False
39,1,0,3,6,3,2,0,1,1,56,16,0.85,False,True,True,False,False,False,False,True,False,False,True
